State,District,"Subdistt
(Police Station)",Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,,,
21,381,2955,399396,0,0,VILLAGE,Chatilo,Rural,67,318,164,154,33,18,15,36,16,20,0,0,0,262,138,124,56,26,30,81,78,3,65,63,2,27,27,0,2,2,0,3,3,0,33,31,2,16,15,1,2,2,0,12,12,0,0,0,0,2,1,1,14,13,1,2,2,0,10,10,0,0,0,0,2,1,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,237,86,151,,Found,At row ...20192
21,381,2955,399397,0,0,VILLAGE,Tiranpada,Rural,37,171,95,76,20,10,10,57,34,23,0,0,0,142,84,58,29,11,18,56,50,6,43,37,6,12,11,1,1,0,1,2,2,0,28,24,4,13,13,0,1,1,0,11,11,0,0,0,0,1,1,0,13,13,0,1,1,0,11,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,45,70,,Found,At row ...20193
21,381,2955,399399,0,0,VILLAGE,Tantira,Rural,140,729,381,348,84,41,43,9,5,4,66,33,33,553,306,247,176,75,101,250,227,23,190,180,10,56,55,1,25,24,1,6,6,0,103,95,8,60,47,13,8,8,0,16,6,10,3,2,1,33,31,2,60,47,13,8,8,0,16,6,10,3,2,1,33,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,154,325,,Found,At row ...20195
21,381,2955,399400,0,0,VILLAGE,Solagaon,Rural,6,40,23,17,3,3,0,12,6,6,0,0,0,16,7,9,24,16,8,13,11,2,7,7,0,4,4,0,1,1,0,1,1,0,1,1,0,6,4,2,0,0,0,4,3,1,1,0,1,1,1,0,6,4,2,0,0,0,4,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,15,,Found,At row ...20196
21,381,2955,399401,0,0,VILLAGE,Harianta,Rural,256,1196,617,579,97,55,42,304,143,161,0,0,0,981,538,443,215,79,136,401,365,36,227,203,24,34,33,1,18,16,2,28,26,2,147,128,19,174,162,12,0,0,0,147,138,9,7,7,0,20,17,3,167,156,11,0,0,0,143,135,8,7,7,0,17,14,3,7,6,1,0,0,0,4,3,1,0,0,0,3,3,0,795,252,543,,Found,At row ...20197
21,381,2955,399402,0,0,VILLAGE,Tarota,Rural,110,584,303,281,61,35,26,220,119,101,68,35,33,385,216,169,199,87,112,205,179,26,187,164,23,15,15,0,53,33,20,5,5,0,114,111,3,18,15,3,1,1,0,2,1,1,1,1,0,14,12,2,18,15,3,1,1,0,2,1,1,1,1,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,124,255,,Found,At row ...20198
21,381,2955,399403,0,0,VILLAGE,Banika,Rural,67,333,170,163,30,13,17,79,38,41,1,1,0,278,152,126,55,18,37,108,95,13,90,81,9,8,8,0,2,2,0,0,0,0,80,71,9,18,14,4,2,1,1,1,1,0,0,0,0,15,12,3,13,10,3,2,1,1,1,1,0,0,0,0,10,8,2,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,225,75,150,,Found,At row ...20199
21,381,2955,399404,0,0,VILLAGE,Sainto,Rural,149,728,364,364,61,28,33,178,89,89,0,0,0,578,320,258,150,44,106,267,228,39,245,218,27,14,10,4,59,58,1,12,11,1,160,139,21,22,10,12,1,0,1,15,5,10,0,0,0,6,5,1,14,8,6,0,0,0,8,3,5,0,0,0,6,5,1,8,2,6,1,0,1,7,2,5,0,0,0,0,0,0,461,136,325,,Found,At row ...20200
21,381,2955,399405,0,0,VILLAGE,Hatasisua,Rural,59,316,169,147,28,17,11,100,57,43,0,0,0,255,143,112,61,26,35,113,94,19,87,80,7,12,12,0,10,10,0,1,1,0,64,57,7,26,14,12,5,4,1,14,6,8,1,1,0,6,3,3,13,8,5,3,2,1,5,4,1,0,0,0,5,2,3,13,6,7,2,2,0,9,2,7,1,1,0,1,1,0,203,75,128,,Found,At row ...20201
21,381,2955,399406,0,0,VILLAGE,Sanokesharpur,Rural,202,857,422,435,72,33,39,209,103,106,0,0,0,713,374,339,144,48,96,250,231,19,192,180,12,75,75,0,14,12,2,5,5,0,98,88,10,58,51,7,0,0,0,33,32,1,8,6,2,17,13,4,51,46,5,0,0,0,30,30,0,5,4,1,16,12,4,7,5,2,0,0,0,3,2,1,3,2,1,1,1,0,607,191,416,,Found,At row ...20202
21,381,2955,399407,0,0,VILLAGE,Narapada,Rural,128,665,340,325,72,35,37,13,8,5,0,0,0,557,296,261,108,44,64,383,186,197,368,180,188,22,21,1,2,2,0,10,10,0,334,147,187,15,6,9,0,0,0,0,0,0,0,0,0,15,6,9,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4,6,1,5,0,0,0,0,0,0,0,0,0,6,1,5,282,154,128,,Found,At row ...20203
21,381,2955,399408,0,0,VILLAGE,Baranga,Rural,26,125,67,58,11,4,7,24,14,10,0,0,0,105,62,43,20,5,15,52,45,7,46,43,3,9,9,0,2,2,0,1,1,0,34,31,3,6,2,4,1,1,0,0,0,0,0,0,0,5,1,4,6,2,4,1,1,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,22,51,,Found,At row ...20204
21,381,2955,399409,0,0,VILLAGE,Korekore,Rural,121,527,282,245,52,27,25,248,139,109,0,0,0,388,232,156,139,50,89,234,178,56,174,164,10,53,53,0,40,40,0,0,0,0,81,71,10,60,14,46,4,4,0,23,4,19,0,0,0,33,6,27,57,13,44,4,4,0,22,3,19,0,0,0,31,6,25,3,1,2,0,0,0,1,1,0,0,0,0,2,0,2,293,104,189,,Found,At row ...20205
21,381,2955,399410,0,0,VILLAGE,Napanga,Rural,294,1353,687,666,143,69,74,450,229,221,1,1,0,976,543,433,377,144,233,494,427,67,389,358,31,192,192,0,56,42,14,6,4,2,135,120,15,105,69,36,7,2,5,44,19,25,0,0,0,54,48,6,94,65,29,7,2,5,37,19,18,0,0,0,50,44,6,11,4,7,0,0,0,7,0,7,0,0,0,4,4,0,859,260,599,,Found,At row ...20206
21,381,2955,399411,0,0,VILLAGE,Brahmanapada,Rural,151,735,380,355,83,45,38,48,26,22,0,0,0,573,307,266,162,73,89,256,241,15,235,222,13,72,71,1,50,49,1,8,8,0,105,94,11,21,19,2,1,1,0,7,6,1,1,1,0,12,11,1,11,10,1,1,1,0,1,1,0,0,0,0,9,8,1,10,9,1,0,0,0,6,5,1,1,1,0,3,3,0,479,139,340,,Found,At row ...20207
21,381,2955,399412,0,0,VILLAGE,Teruan,Rural,102,496,248,248,51,21,30,151,74,77,1,1,0,381,200,181,115,48,67,169,156,13,160,149,11,23,23,0,65,57,8,1,1,0,71,68,3,9,7,2,3,3,0,4,2,2,0,0,0,2,2,0,9,7,2,3,3,0,4,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,92,235,,Found,At row ...20208
21,381,2955,399413,0,0,VILLAGE,Birol,Rural,248,1349,672,677,128,64,64,504,257,247,2,1,1,988,539,449,361,133,228,702,437,265,438,365,73,205,188,17,101,76,25,14,8,6,118,93,25,264,72,192,8,5,3,154,24,130,35,9,26,67,34,33,66,38,28,4,4,0,24,11,13,11,3,8,27,20,7,198,34,164,4,1,3,130,13,117,24,6,18,40,14,26,647,235,412,,Found,At row ...20209
21,381,2955,399414,0,0,VILLAGE,Sohada,Rural,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,Found,At row ...20210
21,381,2955,399415,0,0,VILLAGE,Ganaraba,Rural,282,1278,657,621,108,50,58,20,10,10,83,45,38,1073,579,494,205,78,127,441,403,38,393,370,23,26,26,0,8,8,0,29,26,3,330,310,20,48,33,15,0,0,0,46,31,15,1,1,0,1,1,0,32,32,0,0,0,0,31,31,0,0,0,0,1,1,0,16,1,15,0,0,0,15,0,15,1,1,0,0,0,0,837,254,583,,Found,At row ...20211
21,381,2955,399416,0,0,VILLAGE,Saranga,Rural,373,1954,983,971,183,87,96,403,196,207,1,1,0,1498,797,701,456,186,270,628,580,48,476,447,29,28,27,1,83,80,3,4,4,0,361,336,25,152,133,19,10,9,1,58,42,16,3,3,0,81,79,2,133,119,14,10,9,1,52,39,13,1,1,0,70,70,0,19,14,5,0,0,0,6,3,3,2,2,0,11,9,2,1326,403,923,,Found,At row ...20212
21,381,2955,399417,0,0,VILLAGE,Bhatimunda,Rural,618,3214,1687,1527,285,139,146,463,232,231,0,0,0,2474,1418,1056,740,269,471,1184,1043,141,1065,989,76,30,29,1,151,126,25,118,113,5,766,721,45,119,54,65,1,0,1,44,18,26,35,10,25,39,26,13,99,40,59,1,0,1,41,16,25,29,8,21,28,16,12,20,14,6,0,0,0,3,2,1,6,2,4,11,10,1,2030,644,1386,,Found,At row ...20213
21,381,2955,399418,0,0,VILLAGE,Kani,Rural,169,841,435,406,81,50,31,158,84,74,24,12,12,664,358,306,177,77,100,257,239,18,180,169,11,49,48,1,59,54,5,17,17,0,55,50,5,77,70,7,0,0,0,34,31,3,6,5,1,37,34,3,40,36,4,0,0,0,18,17,1,4,3,1,18,16,2,37,34,3,0,0,0,16,14,2,2,2,0,19,18,1,584,196,388,,Found,At row ...20214
21,381,2955,399419,0,0,VILLAGE,Paiguan,Rural,140,630,324,306,64,34,30,180,88,92,5,1,4,495,267,228,135,57,78,198,182,16,104,94,10,16,16,0,3,3,0,2,2,0,83,73,10,94,88,6,2,1,1,84,80,4,0,0,0,8,7,1,69,66,3,2,1,1,59,58,1,0,0,0,8,7,1,25,22,3,0,0,0,25,22,3,0,0,0,0,0,0,432,142,290,,Found,At row ...20215
21,381,2955,399420,0,0,VILLAGE,Astapari,Rural,52,223,123,100,19,12,7,55,30,25,0,0,0,162,96,66,61,27,34,80,77,3,42,39,3,10,10,0,2,1,1,1,1,0,29,27,2,38,38,0,0,0,0,36,36,0,2,2,0,0,0,0,12,12,0,0,0,0,10,10,0,2,2,0,0,0,0,26,26,0,0,0,0,26,26,0,0,0,0,0,0,0,143,46,97,,Found,At row ...20216
21,381,2955,399421,0,0,TOWN,Kanheipur (CT)  ,Urban,917,4611,2387,2224,514,275,239,676,351,325,304,151,153,3341,1851,1490,1270,536,734,1467,1313,154,1188,1083,105,92,90,2,55,54,1,9,8,1,1032,931,101,279,230,49,22,18,4,108,98,10,12,12,0,137,102,35,234,196,38,22,18,4,97,91,6,12,12,0,103,75,28,45,34,11,0,0,0,11,7,4,0,0,0,34,27,7,3144,1074,2070,,Found,At row ...20217
21,381,2955,399421,1,0,WARD,Kanheipur (CT)   WARD NO.-0001,Urban,917,4611,2387,2224,514,275,239,676,351,325,304,151,153,3341,1851,1490,1270,536,734,1467,1313,154,1188,1083,105,92,90,2,55,54,1,9,8,1,1032,931,101,279,230,49,22,18,4,108,98,10,12,12,0,137,102,35,234,196,38,22,18,4,97,91,6,12,12,0,103,75,28,45,34,11,0,0,0,11,7,4,0,0,0,34,27,7,3144,1074,2070,,,
21,381,2955,399422,0,0,TOWN,Ramgarh (CT)  ,Urban,941,4545,2283,2262,424,221,203,1036,526,510,13,6,7,3615,1938,1677,930,345,585,1449,1270,179,1280,1166,114,87,86,1,149,141,8,27,25,2,1017,914,103,169,104,65,5,5,0,80,45,35,2,0,2,82,54,28,139,89,50,4,4,0,60,34,26,1,0,1,74,51,23,30,15,15,1,1,0,20,11,9,1,0,1,8,3,5,3096,1013,2083,,Found,At row ...20218
21,381,2955,399422,1,0,WARD,Ramgarh (CT)   WARD NO.-0001,Urban,941,4545,2283,2262,424,221,203,1036,526,510,13,6,7,3615,1938,1677,930,345,585,1449,1270,179,1280,1166,114,87,86,1,149,141,8,27,25,2,1017,914,103,169,104,65,5,5,0,80,45,35,2,0,2,82,54,28,139,89,50,4,4,0,60,34,26,1,0,1,74,51,23,30,15,15,1,1,0,20,11,9,1,0,1,8,3,5,3096,1013,2083,,,
21,381,2956,0,0,0,SUB-DISTRICT,Mahanga  P.S,Total,44326,186930,96119,90811,19028,10000,9028,39943,20490,19453,860,445,415,145060,79700,65360,41870,16419,25451,65249,55275,9974,44517,40771,3746,13398,13032,366,13723,12884,839,1483,1241,242,15913,13614,2299,20732,14504,6228,1845,1485,360,12745,9523,3222,961,578,383,5181,2918,2263,16489,11607,4882,1469,1205,264,10169,7679,2490,727,457,270,4124,2266,1858,4243,2897,1346,376,280,96,2576,1844,732,234,121,113,1057,652,405,121681,40844,80837,,,
21,381,2956,0,0,0,SUB-DISTRICT,Mahanga  P.S,Rural,44326,186930,96119,90811,19028,10000,9028,39943,20490,19453,860,445,415,145060,79700,65360,41870,16419,25451,65249,55275,9974,44517,40771,3746,13398,13032,366,13723,12884,839,1483,1241,242,15913,13614,2299,20732,14504,6228,1845,1485,360,12745,9523,3222,961,578,383,5181,2918,2263,16489,11607,4882,1469,1205,264,10169,7679,2490,727,457,270,4124,2266,1858,4243,2897,1346,376,280,96,2576,1844,732,234,121,113,1057,652,405,121681,40844,80837,,,
21,381,2956,0,0,0,SUB-DISTRICT,Mahanga  P.S,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
21,381,2956,399423,0,0,VILLAGE,Gopalpur,Rural,241,1032,535,497,97,52,45,129,73,56,0,0,0,813,458,355,219,77,142,362,302,60,181,176,5,29,29,0,38,38,0,19,18,1,95,91,4,181,126,55,4,4,0,84,76,8,24,11,13,69,35,34,153,117,36,4,4,0,73,69,4,20,11,9,56,33,23,28,9,19,0,0,0,11,7,4,4,0,4,13,2,11,670,233,437,,Found,At row ...20221
21,381,2956,399424,0,0,VILLAGE,Dobandhia,Rural,220,797,399,398,118,65,53,155,82,73,7,4,3,564,310,254,233,89,144,258,241,17,187,181,6,115,115,0,29,29,0,2,2,0,41,35,6,71,60,11,36,33,3,27,21,6,0,0,0,8,6,2,40,32,8,18,16,2,18,13,5,0,0,0,4,3,1,31,28,3,18,17,1,9,8,1,0,0,0,4,3,1,539,158,381,,Found,At row ...20222
21,381,2956,399425,0,0,VILLAGE,Meripur,Rural,143,567,287,280,43,21,22,142,67,75,0,0,0,451,247,204,116,40,76,200,170,30,20,15,5,6,5,1,2,1,1,1,1,0,11,8,3,180,155,25,72,69,3,43,41,2,9,7,2,56,38,18,50,32,18,1,1,0,8,7,1,0,0,0,41,24,17,130,123,7,71,68,3,35,34,1,9,7,2,15,14,1,367,117,250,,Found,At row ...20223
21,381,2956,399426,0,0,VILLAGE,Basudevpur,Rural,332,1264,683,581,137,83,54,184,99,85,0,0,0,1020,571,449,244,112,132,429,386,43,368,336,32,18,18,0,131,122,9,9,9,0,210,187,23,61,50,11,3,3,0,40,33,7,3,3,0,15,11,4,51,40,11,2,2,0,35,28,7,1,1,0,13,9,4,10,10,0,1,1,0,5,5,0,2,2,0,2,2,0,835,297,538,,Found,At row ...20224
21,381,2956,399427,0,0,VILLAGE,Bajapura,Rural,216,957,478,479,81,36,45,219,107,112,0,0,0,806,423,383,151,55,96,317,294,23,247,234,13,110,106,4,67,65,2,0,0,0,70,63,7,70,60,10,0,0,0,48,39,9,0,0,0,22,21,1,58,50,8,0,0,0,44,37,7,0,0,0,14,13,1,12,10,2,0,0,0,4,2,2,0,0,0,8,8,0,640,184,456,,Found,At row ...20225
21,381,2956,399428,0,0,VILLAGE,Ichhapur,Rural,41,183,96,87,20,10,10,0,0,0,0,0,0,143,83,60,40,13,27,65,59,6,65,59,6,47,46,1,3,2,1,0,0,0,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,37,81,,Found,At row ...20226
21,381,2956,399429,0,0,VILLAGE,Banapur,Rural,215,917,469,448,94,54,40,245,129,116,0,0,0,715,384,331,202,85,117,389,296,93,230,202,28,79,78,1,88,75,13,8,7,1,55,42,13,159,94,65,15,13,2,28,24,4,3,3,0,113,54,59,122,64,58,9,7,2,22,18,4,1,1,0,90,38,52,37,30,7,6,6,0,6,6,0,2,2,0,23,16,7,528,173,355,,Found,At row ...20227
21,381,2956,399430,0,0,VILLAGE,Mohanpur,Rural,138,475,239,236,55,27,28,30,17,13,0,0,0,369,206,163,106,33,73,153,136,17,138,124,14,13,11,2,87,86,1,6,5,1,32,22,10,15,12,3,1,0,1,1,1,0,0,0,0,13,11,2,15,12,3,1,0,1,1,1,0,0,0,0,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,103,219,,Found,At row ...20228
21,381,2956,399431,0,0,VILLAGE,Alinagar,Rural,256,1024,519,505,108,55,53,163,79,84,0,0,0,802,434,368,222,85,137,290,268,22,261,240,21,42,40,2,149,144,5,17,16,1,53,40,13,29,28,1,0,0,0,24,24,0,2,2,0,3,2,1,28,27,1,0,0,0,23,23,0,2,2,0,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,734,251,483,,Found,At row ...20229
21,381,2956,399432,0,0,VILLAGE,Baratha,Rural,335,1370,713,657,151,80,71,495,267,228,0,0,0,951,551,400,419,162,257,413,385,28,352,336,16,26,26,0,292,283,9,10,8,2,24,19,5,61,49,12,0,0,0,53,44,9,2,2,0,6,3,3,55,47,8,0,0,0,49,42,7,2,2,0,4,3,1,6,2,4,0,0,0,4,2,2,0,0,0,2,0,2,957,328,629,,Found,At row ...20230
21,381,2956,399433,0,0,VILLAGE,Kaudkol,Rural,375,1594,831,763,178,99,79,274,133,141,0,0,0,1190,669,521,404,162,242,488,458,30,436,411,25,150,149,1,194,186,8,16,16,0,76,60,16,52,47,5,1,1,0,48,45,3,1,0,1,2,1,1,48,44,4,1,1,0,46,43,3,1,0,1,0,0,0,4,3,1,0,0,0,2,2,0,0,0,0,2,1,1,1106,373,733,,Found,At row ...20231
21,381,2956,399434,0,0,VILLAGE,Koliatha,Rural,785,3389,1754,1635,383,187,196,995,513,482,5,3,2,2551,1429,1122,838,325,513,1070,1004,66,1003,944,59,345,341,4,447,418,29,27,23,4,184,162,22,67,60,7,10,10,0,45,39,6,1,0,1,11,11,0,65,60,5,10,10,0,43,39,4,1,0,1,11,11,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2319,750,1569,,Found,At row ...20232
21,381,2956,399436,0,0,VILLAGE,Mulubasanta,Rural,377,1531,789,742,135,75,60,261,124,137,0,0,0,1288,685,603,243,104,139,511,472,39,291,268,23,88,86,2,59,56,3,18,17,1,126,109,17,220,204,16,6,6,0,165,161,4,42,32,10,7,5,2,213,199,14,6,6,0,160,157,3,40,31,9,7,5,2,7,5,2,0,0,0,5,4,1,2,1,1,0,0,0,1020,317,703,,Found,At row ...20234
21,381,2956,399437,0,0,VILLAGE,Gopalpur,Rural,122,535,274,261,54,27,27,76,36,40,0,0,0,449,241,208,86,33,53,227,156,71,121,105,16,64,59,5,20,18,2,7,6,1,30,22,8,106,51,55,14,5,9,34,31,3,9,3,6,49,12,37,98,46,52,13,5,8,30,27,3,8,2,6,47,12,35,8,5,3,1,0,1,4,4,0,1,1,0,2,0,2,308,118,190,,Found,At row ...20235
21,381,2956,399438,0,0,VILLAGE,Uttarsahi(1),Rural,143,556,293,263,36,18,18,61,27,34,0,0,0,413,257,156,143,36,107,179,161,18,165,150,15,30,29,1,97,93,4,2,2,0,36,26,10,14,11,3,0,0,0,8,7,1,3,2,1,3,2,1,14,11,3,0,0,0,8,7,1,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,132,245,,Found,At row ...20236
21,381,2956,399439,0,0,VILLAGE,Mohanpur,Rural,26,87,45,42,16,6,10,84,43,41,0,0,0,49,31,18,38,14,24,30,29,1,24,24,0,1,1,0,19,19,0,0,0,0,4,4,0,6,5,1,0,0,0,6,5,1,0,0,0,0,0,0,6,5,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,41,,Found,At row ...20237
21,381,2956,399440,0,0,VILLAGE,Mirjapur,Rural,52,201,110,91,15,11,4,43,27,16,0,0,0,145,89,56,56,21,35,60,57,3,54,53,1,8,7,1,27,27,0,0,0,0,19,19,0,6,4,2,0,0,0,4,2,2,0,0,0,2,2,0,6,4,2,0,0,0,4,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,53,88,,Found,At row ...20238
21,381,2956,399441,0,0,VILLAGE,Uttarsahi(3),Rural,75,297,155,142,33,15,18,17,7,10,0,0,0,234,132,102,63,23,40,77,77,0,33,33,0,7,7,0,10,10,0,0,0,0,16,16,0,44,44,0,2,2,0,37,37,0,0,0,0,5,5,0,44,44,0,2,2,0,37,37,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,78,142,,Found,At row ...20239
21,381,2956,399442,0,0,VILLAGE,Gunupur,Rural,562,2402,1262,1140,212,122,90,58,29,29,0,0,0,1951,1093,858,451,169,282,745,700,45,492,469,23,203,198,5,29,27,2,16,15,1,244,229,15,253,231,22,5,3,2,33,32,1,25,24,1,190,172,18,220,201,19,4,2,2,30,29,1,17,17,0,169,153,16,33,30,3,1,1,0,3,3,0,8,7,1,21,19,2,1657,562,1095,,Found,At row ...20240
21,381,2956,399443,0,0,VILLAGE,Dharmadaspur,Rural,219,1006,511,495,101,45,56,412,212,200,0,0,0,767,426,341,239,85,154,301,276,25,198,184,14,50,50,0,97,93,4,2,2,0,49,39,10,103,92,11,8,5,3,57,55,2,12,12,0,26,20,6,89,78,11,8,5,3,49,47,2,7,7,0,25,19,6,14,14,0,0,0,0,8,8,0,5,5,0,1,1,0,705,235,470,,Found,At row ...20241
21,381,2956,399444,0,0,VILLAGE,Sipura,Rural,261,1140,587,553,118,69,49,294,150,144,0,0,0,934,503,431,206,84,122,348,327,21,293,276,17,129,127,2,74,71,3,1,1,0,89,77,12,55,51,4,43,43,0,8,4,4,0,0,0,4,4,0,54,50,4,42,42,0,8,4,4,0,0,0,4,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,792,260,532,,Found,At row ...20242
21,381,2956,399445,0,0,VILLAGE,Kusupur,Rural,652,2951,1529,1422,230,115,115,755,395,360,0,0,0,2360,1322,1038,591,207,384,908,865,43,820,793,27,99,98,1,196,195,1,11,10,1,514,490,24,88,72,16,2,2,0,52,43,9,2,1,1,32,26,6,81,67,14,2,2,0,47,39,8,1,1,0,31,25,6,7,5,2,0,0,0,5,4,1,1,0,1,1,1,0,2043,664,1379,,Found,At row ...20243
21,381,2956,399446,0,0,VILLAGE,Panaspur,Rural,474,2075,1071,1004,213,110,103,349,186,163,0,0,0,1677,929,748,398,142,256,595,550,45,436,412,24,94,89,5,186,184,2,9,7,2,147,132,15,159,138,21,4,3,1,76,73,3,14,7,7,65,55,10,114,97,17,4,3,1,75,72,3,9,3,6,26,19,7,45,41,4,0,0,0,1,1,0,5,4,1,39,36,3,1480,521,959,,Found,At row ...20244
21,381,2956,399447,0,0,VILLAGE,Nadiasahaspur,Rural,205,863,442,421,99,48,51,160,82,78,0,0,0,663,364,299,200,78,122,299,261,38,257,230,27,136,128,8,52,47,5,5,4,1,64,51,13,42,31,11,0,0,0,24,21,3,0,0,0,18,10,8,41,30,11,0,0,0,24,21,3,0,0,0,17,9,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,564,181,383,,Found,At row ...20245
21,381,2956,399448,0,0,VILLAGE,Sahaspur,Rural,204,1014,510,504,95,48,47,167,87,80,1,1,0,838,450,388,176,60,116,363,335,28,216,207,9,102,100,2,79,77,2,5,5,0,30,25,5,147,128,19,3,3,0,112,109,3,10,8,2,22,8,14,140,121,19,3,3,0,112,109,3,6,4,2,19,5,14,7,7,0,0,0,0,0,0,0,4,4,0,3,3,0,651,175,476,,Found,At row ...20246
21,381,2956,399449,0,0,VILLAGE,Sorala,Rural,100,484,243,241,57,28,29,145,68,77,0,0,0,407,210,197,77,33,44,161,158,3,151,149,2,76,76,0,49,48,1,0,0,0,26,25,1,10,9,1,0,0,0,7,6,1,1,1,0,2,2,0,10,9,1,0,0,0,7,6,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,85,238,,Found,At row ...20247
21,381,2956,399450,0,0,VILLAGE,Akarapada,Rural,386,1700,861,839,205,107,98,411,217,194,0,0,0,1263,691,572,437,170,267,499,430,69,389,370,19,128,123,5,165,163,2,5,4,1,91,80,11,110,60,50,5,2,3,55,54,1,14,1,13,36,3,33,83,59,24,5,2,3,54,53,1,13,1,12,11,3,8,27,1,26,0,0,0,1,1,0,1,0,1,25,0,25,1201,431,770,,Found,At row ...20248
21,381,2956,399451,0,0,VILLAGE,Purusottampur,Rural,194,925,476,449,104,53,51,234,123,111,0,0,0,720,403,317,205,73,132,301,284,17,292,277,15,74,74,0,43,40,3,12,12,0,163,151,12,9,7,2,6,4,2,0,0,0,2,2,0,1,1,0,6,6,0,4,4,0,0,0,0,2,2,0,0,0,0,3,1,2,2,0,2,0,0,0,0,0,0,1,1,0,624,192,432,,Found,At row ...20249
21,381,2956,399452,0,0,VILLAGE,Kalyanpur,Rural,34,130,73,57,15,9,6,49,26,23,0,0,0,95,56,39,35,17,18,43,38,5,37,34,3,26,26,0,6,5,1,0,0,0,5,3,2,6,4,2,0,0,0,4,2,2,0,0,0,2,2,0,4,3,1,0,0,0,3,2,1,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,87,35,52,,Found,At row ...20250
